Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Cutter Boyz,KABOOM,Final,etsparis2023,"[15, 15]","[10, 10]",Open Contender
Stoic approach,Cutter Boyz,1st place,etsparis2023,"[10, 10]","[15, 15]",Open Contender
KABOOM,Les truffades,1st place,etsparis2023,"[15, 15]","[8, 8]",Open Contender
Els Dracs,Stoic approach,3rd place,etsparis2023,"[15, 13, 13]","[12, 15, 15]",Open Contender
Cutter Boyz,Royal vines II,3rd place,etsparis2023,"[15, 15]","[10, 10]",Open Contender
KABOOM,Robastian,3rd place,etsparis2023,"[15, 15]","[12, 13]",Open Contender
Expecto Patrocut,Les truffades,3rd place,etsparis2023,"[15, 8, 8]","[13, 15, 15]",Open Contender
Stoic approach,David & Goliath,Semi-finals,etsparis2023,"[15, 16]","[10, 14]",Open Contender
Cutter Boyz,Michamaus,Semi-finals,etsparis2023,"[15, 10, 15]","[12, 15, 12]",Open Contender
Royal vines II,Bâlehouse Brezel,Semi-finals,etsparis2023,"[15, 15]","[13, 10]",Open Contender
Volleypops,Robastian,Semi-finals,etsparis2023,"[3, 10]","[15, 15]",Open Contender
Jean Zach Goldman,Expecto Patrocut,Semi-finals,etsparis2023,"[15, 13, 17]","[6, 15, 19]",Open Contender
Les truffades,Olivet,Semi-finals,etsparis2023,"[15, 15]","[12, 12]",Open Contender
Drim Team,Carambolage,P5: Semi-finals,etsparis2023,"[14, 15, 15]","[16, 12, 13]",Open Contender
Les truffades,Stoic approach,P5: Final,etsparis2023,"[15, 15]","[13, 13]",Open Contender
Stráinséirí Spikeball,Burger Kings,P9: Quarter-finals,etsparis2023,"[15, 12, 12]","[12, 15, 15]",Open Contender
Free Wheelin’,Machi Koro,P9: Quarter-finals,etsparis2023,"[11, 15, 12]","[15, 10, 15]",Open Contender
Burger Kings,Machi Koro,P9: Semi-finals,etsparis2023,"[16, 15]","[14, 12]",Open Contender
Els Dracs,Robastian,P9: Final,etsparis2023,"[10, 9]","[15, 15]",Open Contender
Royal vines II,Els Dracs,9th place,etsparis2023,"[13, 13]","[15, 15]",Open Contender
Expecto Patrocut,Robastian,9th place,etsparis2023,"[13, 7]","[15, 15]",Open Contender
Free Wheelin’,Stráinséirí Spikeball,P13: Semi-finals,etsparis2023,"[15, 15]","[10, 10]",Open Contender
Expecto Patrocut,Royal vines II,P13: Final,etsparis2023,"[5, 15, 9]","[15, 9, 15]",Open Contender
Elastic Chia Jam dogpoop name,High on Hygge,P17: Round of 16,etsparis2023,"[15, 12, 18]","[10, 15, 16]",Open Contender
We're Just Here So We Don't Get Fined,Charlie & the Unsatisfactory,P17: Round of 16,etsparis2023,"[21, 21]","[16, 19]",Open Contender
Rebotet Guarriors,Flying Otter,P17: Round of 16,etsparis2023,"[11, 15, 8]","[15, 12, 15]",Open Contender
Golden Derby,Elastic Chia Jam dogpoop name,P17: Quarter-finals,etsparis2023,"[13, 13]","[15, 15]",Open Contender
We're Just Here So We Don't Get Fined,Flying Otter,P17: Quarter-finals,etsparis2023,"[15, 15, 12]","[17, 12, 15]",Open Contender
Elastic Chia Jam dogpoop name,Flying Otter,P17: Semi-finals,etsparis2023,"[10, 15, 20]","[15, 13, 18]",Open Contender
David & Goliath,Olivet,P17: Final,etsparis2023,"[15, 10, 15]","[13, 15, 8]",Open Contender
David & Goliath,Michamaus,17th place,etsparis2023,"[18, 15]","[16, 11]",Open Contender
Volleypops,Olivet,17th place,etsparis2023,"[13, 10]","[15, 15]",Open Contender
Michamaus,Bâlehouse Brezel,19th place,etsparis2023,"[15, 15]","[11, 13]",Open Contender
Jean Zach Goldman,Olivet,19th place,etsparis2023,"[13, 12]","[15, 15]",Open Contender
We're Just Here So We Don't Get Fined,Golden Derby,P21: Semi-finals,etsparis2023,"[9, 10]","[15, 15]",Open Contender
Volleypops,Michamaus,P21: Final,etsparis2023,"[16, 13, 12]","[14, 15, 15]",Open Contender
Rebotet Guarriors,Charlie & the Unsatisfactory,P25: Quarter-finals,etsparis2023,"[13, 0]","[21, 1]",Open Contender
High on Hygge,Charlie & the Unsatisfactory,P25: Semi-finals,etsparis2023,"[13, 15, 15]","[15, 12, 13]",Open Contender
Bâlehouse Brezel,Jean Zach Goldman,P25: Final,etsparis2023,"[15, 15]","[12, 12]",Open Contender
FireBallz,Goldfinger's,Round of 32,etsparis2023,[1],[2],Open Advanced/intermediate
Le bagne,Team Ninja,Round of 32,etsparis2023,[15],[0],Open Advanced/intermediate
Dar-Dar,Papijado,Round of 32,etsparis2023,[15],[0],Open Advanced/intermediate
Rohrnutzer,Goldfinger's,Round of 16,etsparis2023,[2],[0],Open Advanced/intermediate
Radio Fragile,Musty reset double tap,Round of 16,etsparis2023,[2],[1],Open Advanced/intermediate
Karolyne,Le bagne,Round of 16,etsparis2023,[2],[0],Open Advanced/intermediate
Dar-Dar,Les Moines Chartreux,Round of 16,etsparis2023,[9],[15],Open Advanced/intermediate
Rohrnutzer,Radio Fragile,Quarter-finals,etsparis2023,[2],[0],Open Advanced/intermediate
Karolyne,Les Moines Chartreux,Quarter-finals,etsparis2023,[0],[2],Open Advanced/intermediate
Rohrnutzer,Les Moines Chartreux,Semi-finals,etsparis2023,[2],[0],Open Advanced/intermediate
Le cartel,Hotel? Trivago,Final,etsparis2023,[2],[0],Open Advanced/intermediate
Le cartel,Lopotichat,1st place,etsparis2023,[2],[1],Open Advanced/intermediate
Hotel? Trivago,Achterbakse Achterhoekers,1st place,etsparis2023,[22],[20],Open Advanced/intermediate
Le cartel,Les balles perdues,3rd place,etsparis2023,[15],[6],Open Advanced/intermediate
Lopotichat,Spik’Bullshit,3rd place,etsparis2023,[2],[1],Open Advanced/intermediate
Hotel? Trivago,Les alligators,3rd place,etsparis2023,[2],[0],Open Advanced/intermediate
Achterbakse Achterhoekers,Les Gagas,3rd place,etsparis2023,[15],[13],Open Advanced/intermediate
Les balles perdues,Penguin,Semi-finals,etsparis2023,[15],[11],Open Advanced/intermediate
Two bees,Les alligators,Semi-finals,etsparis2023,[7],[15],Open Advanced/intermediate
Achterbakse Achterhoekers,Poulets Braisés,Semi-finals,etsparis2023,[15],[0],Open Advanced/intermediate
Karolyne,Radio Fragile,P5: Semi-finals,etsparis2023,[0],[2],Open Advanced/intermediate
Achterbakse Achterhoekers,Lopotichat,P5: Final,etsparis2023,[15],[13],Open Advanced/intermediate
Musty reset double tap,Goldfinger's,P9: Quarter-finals,etsparis2023,[1],[2],Open Advanced/intermediate
Dar-Dar,Le bagne,P9: Quarter-finals,etsparis2023,[2],[0],Open Advanced/intermediate
Goldfinger's,Dar-Dar,P9: Semi-finals,etsparis2023,[0],[2],Open Advanced/intermediate
Spik’Bullshit,Les Gagas,P9: Final,etsparis2023,[2],[1],Open Advanced/intermediate
Spik’Bullshit,Les balles perdues,9th place,etsparis2023,[2],[0],Open Advanced/intermediate
Les Gagas,Les alligators,9th place,etsparis2023,[2],[0],Open Advanced/intermediate
Le bagne,Musty reset double tap,P13: Semi-finals,etsparis2023,[2],[1],Open Advanced/intermediate
Les alligators,Les balles perdues,P13: Final,etsparis2023,[2],[0],Open Advanced/intermediate
Team Ninja,Papijado,P17: Quarter-finals,etsparis2023,[-1],[-1],Open Advanced/intermediate
Penguin,Two bees,P17: Final,etsparis2023,[0],[2],Open Advanced/intermediate
Two bees,Poulets Braisés,17th place,etsparis2023,[2],[0],Open Advanced/intermediate
More baguetti less regreti,Teese my Squiddies,Round of 16,etsparis2023,"[21, 21]","[9, 9]",Women's Advanced/Intermediate
Allesch Kapoedt,Chick Flick,Round of 16,etsparis2023,"[21, 21]","[7, 16]",Women's Advanced/Intermediate
tiramisu,Train,Round of 16,etsparis2023,"[21, 21]","[16, 18]",Women's Advanced/Intermediate
Puces&dives,Oh la la!,Round of 16,etsparis2023,"[21, 21]","[11, 12]",Women's Advanced/Intermediate
More baguetti less regreti,Allesch Kapoedt,Quarter-finals,etsparis2023,"[21, 21]","[12, 11]",Women's Advanced/Intermediate
tiramisu,Puces&dives,Quarter-finals,etsparis2023,"[19, 16]","[21, 21]",Women's Advanced/Intermediate
More baguetti less regreti,Puces&dives,Semi-finals,etsparis2023,"[21, 21]","[16, 18]",Women's Advanced/Intermediate
Out Of Order,Pinky Promise,Final,etsparis2023,"[21, 16, 26]","[11, 21, 24]",Women's Advanced/Intermediate
Out Of Order,Analina,1st place,etsparis2023,"[21, 21]","[15, 14]",Women's Advanced/Intermediate
VIBEY GLASSES,Pinky Promise,1st place,etsparis2023,"[25, 18, 19]","[24, 21, 21]",Women's Advanced/Intermediate
Out Of Order,Sponty Chaos,3rd place,etsparis2023,"[21, 21]","[11, 10]",Women's Advanced/Intermediate
Analina,Pesto Misto,3rd place,etsparis2023,"[21, 21]","[16, 17]",Women's Advanced/Intermediate
VIBEY GLASSES,Butter Set,3rd place,etsparis2023,"[21, 21]","[15, 10]",Women's Advanced/Intermediate
Pinky Promise,Carmely,3rd place,etsparis2023,"[21, 21]","[17, 15]",Women's Advanced/Intermediate
tiramisu,Allesch Kapoedt,P5: Semi-finals,etsparis2023,"[15, 15]","[13, 13]",Women's Advanced/Intermediate
VIBEY GLASSES,Analina,P5: Final,etsparis2023,"[15, 20]","[13, 18]",Women's Advanced/Intermediate
Chick Flick,Teese my Squiddies,P9: Quarter-finals,etsparis2023,"[15, 15]","[11, 6]",Women's Advanced/Intermediate
Oh la la!,Train,P9: Quarter-finals,etsparis2023,"[8, 13]","[15, 15]",Women's Advanced/Intermediate
Chick Flick,Train,P9: Semi-finals,etsparis2023,"[16, 15]","[14, 12]",Women's Advanced/Intermediate
Pesto Misto,Butter Set,P9: Final,etsparis2023,"[15, 10, 16]","[12, 15, 14]",Women's Advanced/Intermediate
Pesto Misto,Sponty Chaos,9th place,etsparis2023,"[1, 0, 1]","[0, 1, 0]",Women's Advanced/Intermediate
Carmely,Butter Set,9th place,etsparis2023,"[9, 15, 11]","[15, 12, 15]",Women's Advanced/Intermediate
Oh la la!,Teese my Squiddies,P13: Semi-finals,etsparis2023,"[15, 11, 15]","[13, 15, 12]",Women's Advanced/Intermediate
Carmely,Sponty Chaos,P13: Final,etsparis2023,"[1, 1]","[0, 0]",Women's Advanced/Intermediate
What goes around(net),third half,Round of 32,etsparis2023,"[10, 13]","[15, 15]",Women's Advanced/Intermediate
LOJU,Last Chance,Round of 32,etsparis2023,"[15, 15]","[10, 5]",Women's Advanced/Intermediate
Who let the dwarfs out?,2J2P,Round of 32,etsparis2023,"[12, 15, 15]","[15, 12, 12]",Women's Advanced/Intermediate
25.02,third half,Round of 16,etsparis2023,"[15, 15]","[8, 7]",Women's Advanced/Intermediate
Las Chinches,Team Sour Cream,Round of 16,etsparis2023,"[12, 15, 15]","[15, 12, 11]",Women's Advanced/Intermediate
Ca passe crèèème,LOJU,Round of 16,etsparis2023,"[14, 15, 15]","[16, 13, 9]",Women's Advanced/Intermediate
Who let the dwarfs out?,Kicking Kangaroos,Round of 16,etsparis2023,"[1, 0, 0]","[0, 1, 1]",Women's Advanced/Intermediate
25.02,Las Chinches,Quarter-finals,etsparis2023,"[15, 15]","[11, 8]",Women's Advanced/Intermediate
Ca passe crèèème,Kicking Kangaroos,Quarter-finals,etsparis2023,"[13, 7]","[15, 15]",Women's Advanced/Intermediate
25.02,Kicking Kangaroos,Semi-finals,etsparis2023,"[15, 15]","[6, 11]",Women's Advanced/Intermediate
Levie/Eigenmann,The Francodansk,Final,etsparis2023,"[1, 1]","[0, 0]",Women's Advanced/Intermediate
Levie/Eigenmann,Spomed,1st place,etsparis2023,"[15, 15, 15]","[17, 9, 13]",Women's Advanced/Intermediate
The Francodansk,Coupla Sheilas,1st place,etsparis2023,"[15, 12, 15]","[13, 15, 13]",Women's Advanced/Intermediate
Levie/Eigenmann,Awkward Sets & Sound Effects,3rd place,etsparis2023,"[19, 15]","[17, 13]",Women's Advanced/Intermediate
No Limits,Spomed,3rd place,etsparis2023,"[12, 11]","[15, 15]",Women's Advanced/Intermediate
Chocaspike,The Francodansk,3rd place,etsparis2023,"[16, 12]","[18, 15]",Women's Advanced/Intermediate
Coupla Sheilas,90's hits,3rd place,etsparis2023,"[15, 13, 15]","[10, 15, 10]",Women's Advanced/Intermediate
Awkward Sets & Sound Effects,Allonsyenjuilletenaoût,Semi-finals,etsparis2023,"[15, 10, 15]","[13, 15, 10]",Women's Advanced/Intermediate
No Limits,Britt & Emily,Semi-finals,etsparis2023,"[1, 1]","[0, 0]",Women's Advanced/Intermediate
The Francodansk,In the pocket,Semi-finals,etsparis2023,"[15, 15]","[10, 8]",Women's Advanced/Intermediate
Coupla Sheilas,LinaaeL,Semi-finals,etsparis2023,"[12, 15, 15]","[15, 6, 3]",Women's Advanced/Intermediate
Ca passe crèèème,Las Chinches,P5: Semi-finals,etsparis2023,"[13, 15, 13]","[15, 13, 15]",Women's Advanced/Intermediate
Coupla Sheilas,Spomed,P5: Final,etsparis2023,"[0, 0]","[15, 15]",Women's Advanced/Intermediate
Team Sour Cream,third half,P9: Quarter-finals,etsparis2023,[15],[10],Women's Advanced/Intermediate
Who let the dwarfs out?,LOJU,P9: Quarter-finals,etsparis2023,[15],[10],Women's Advanced/Intermediate
Team Sour Cream,Who let the dwarfs out?,P9: Semi-finals,etsparis2023,[11],[15],Women's Advanced/Intermediate
No Limits,Chocaspike,P9: Final,etsparis2023,[0],[2],Women's Advanced/Intermediate
No Limits,Awkward Sets & Sound Effects,9th place,etsparis2023,[25],[24],Women's Advanced/Intermediate
90's hits,Chocaspike,9th place,etsparis2023,[0],[2],Women's Advanced/Intermediate
LOJU,third half,P13: Semi-finals,etsparis2023,[15],[0],Women's Advanced/Intermediate
90's hits,Awkward Sets & Sound Effects,P13: Final,etsparis2023,[2],[1],Women's Advanced/Intermediate
Last Chance,2J2P,P17: Quarter-finals,etsparis2023,[14],[16],Women's Advanced/Intermediate
What goes around(net),2J2P,P17: Semi-finals,etsparis2023,[11],[15],Women's Advanced/Intermediate
Allonsyenjuilletenaoût,In the pocket,P17: Final,etsparis2023,[2],[1],Women's Advanced/Intermediate
Allonsyenjuilletenaoût,Britt & Emily,17th place,etsparis2023,[1],[0],Women's Advanced/Intermediate
In the pocket,LinaaeL,17th place,etsparis2023,[15],[12],Women's Advanced/Intermediate
LinaaeL,Britt & Emily,P21: Final,etsparis2023,[1],[0],Women's Advanced/Intermediate
LinaaeL,Britt & Emily,P21: Final,etsparis2023,[1],[0],Women's Advanced/Intermediate
